"Hand #","Hole Card 1","Hole Card 2","Flop Card 1","Flop Card 2","Flop Card 3","Turn","River","BB","Date","Position","F Act","R Act","T Act","Bet F","Bet R","Bet T","Bet PF"
"4090302605","46","40","0","0","0","0","0","false","2021/03/19  7:24 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090302515","7","18","3","10","39","3","0","true","2021/03/19  7:24 pm","BB","X","","XF","$0.00","$0.00","$0.00","$0.05"
"4090302277","35","7","0","0","0","0","0","false","2021/03/19  7:24 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090302231","12","14","7","4","22","8","11","false","2021/03/19  7:24 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090301892","13","5","18","29","9","13","0","false","2021/03/19  7:23 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090301861","13","5","40","45","49","0","0","false","2021/03/19  7:23 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090301717","16","14","0","0","0","0","0","false","2021/03/19  7:22 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090301382","33","5","18","27","21","12","12","false","2021/03/19  7:22 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090301266","51","48","9","47","42","13","0","false","2021/03/19  7:21 pm","SB","B","","B","$0.91","$0.00","$0.00","$0.30"
"4090301195","13","29","0","0","0","0","0","true","2021/03/19  7:21 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090301103","10","40","0","0","0","0","0","true","2021/03/19  7:21 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090300967","9","21","0","0","0","0","0","false","2021/03/19  7:21 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090300846","52","34","14","40","24","4","0","false","2021/03/19  7:20 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090300738","36","4","22","9","28","11","0","false","2021/03/19  7:20 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090300591","19","28","0","0","0","0","0","false","2021/03/19  7:20 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090300424","52","4","0","0","0","0","0","false","2021/03/19  7:19 pm","SB","","","","$0.00","$0.00","$0.00","$0.05"
"4090300416","12","16","13","8","47","3","13","false","2021/03/19  7:19 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090300208","48","27","0","0","0","0","0","false","2021/03/19  7:19 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090300022","23","9","11","24","43","8","2","true","2021/03/19  7:18 pm","BB","X","X","X","$0.00","$0.00","$0.00","$0.05"
"4090299874","39","40","38","10","52","0","0","false","2021/03/19  7:18 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090299710","35","19","8","32","29","4","0","false","2021/03/19  7:17 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090299264","20","16","29","42","19","8","10","false","2021/03/19  7:16 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090299191","49","15","31","41","6","4","14","false","2021/03/19  7:16 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090298771","39","49","33","15","20","0","0","true","2021/03/19  7:15 pm","BB","XF","","","$0.00","$0.00","$0.00","$0.15"
"4090298567","8","18","3","2","37","5","0","false","2021/03/19  7:15 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090298433","48","4","5","39","19","0","0","false","2021/03/19  7:14 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090298104","34","3","36","19","35","14","11","false","2021/03/19  7:14 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090298075","19","14","31","25","4","2","10","false","2021/03/19  7:14 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090297764","31","2","16","22","15","7","0","false","2021/03/19  7:13 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090297159","52","39","44","21","8","5","9","true","2021/03/19  7:12 pm","BB","B","XC","XC","$0.45","$0.50","$0.50","$0.15"
"4090297004","51","24","22","20","6","14","14","false","2021/03/19  7:11 pm","CO","X","XF","XC","$0.00","$0.00","$0.10","$0.15"
"4090296811","46","42","6","30","43","0","0","false","2021/03/19  7:11 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090296568","51","41","6","48","32","0","0","false","2021/03/19  7:10 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090296385","18","3","44","39","15","7","9","false","2021/03/19  7:10 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090296372","32","44","16","13","36","0","0","false","2021/03/19  7:10 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090295974","34","20","0","0","0","0","0","true","2021/03/19  7:09 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090295918","38","8","21","48","7","4","6","false","2021/03/19  7:09 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090295649","47","44","0","0","0","0","0","false","2021/03/19  7:08 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090295616","21","19","7","28","1","0","0","false","2021/03/19  7:08 pm","BTN","B","","","$0.00","$0.00","$0.00","$0.15"
"4090295217","20","6","23","9","10","12","0","false","2021/03/19  7:07 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090294919","36","40","48","27","20","7","3","false","2021/03/19  7:07 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090294688","20","6","46","8","24","4","0","false","2021/03/19  7:06 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090294189","37","8","28","52","50","9","5","true","2021/03/19  7:05 pm","BB","XC","X","XC","$0.56","$0.00","$1.35","$0.15"
"4090294170","32","3","50","19","7","14","9","true","2021/03/19  7:05 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090293781","20","6","10","18","28","0","0","false","2021/03/19  7:04 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090293641","4","14","16","46","23","13","9","false","2021/03/19  7:04 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090293409","11","46","15","50","1","2","8","false","2021/03/19  7:03 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090293354","9","17","0","0","0","0","0","false","2021/03/19  7:03 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090292998","5","1","44","37","35","8","3","false","2021/03/19  7:02 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090292827","11","9","48","35","8","14","5","false","2021/03/19  7:02 pm","CO","B","C","B","$0.18","$1.00","$0.53","$0.15"
"4090292588","12","20","35","14","19","0","0","false","2021/03/19  7:01 pm","BTN","F","","","$0.00","$0.00","$0.00","$0.15"
"4090292443","34","32","52","33","42","9","13","false","2021/03/19  7:01 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090292087","26","38","40","48","14","0","0","false","2021/03/19  7:00 pm","SB","B","","","$0.00","$0.00","$0.00","$0.15"
"4090291840","23","30","0","0","0","0","0","true","2021/03/19  7:00 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090291637","24","23","21","7","39","7","6","false","2021/03/19  6:59 pm","SB","XC","XF","XC","$0.20","$0.00","$0.25","$0.45"
"4090291481","15","28","48","17","30","0","0","false","2021/03/19  6:59 pm","MP","B","","","$0.00","$0.00","$0.00","$0.20"
"4090291444","10","42","0","0","0","0","0","true","2021/03/19  6:59 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090291175","52","7","0","0","0","0","0","false","2021/03/19  6:58 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090290665","4","14","44","47","36","12","8","false","2021/03/19  6:57 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090290398","6","40","0","0","0","0","0","false","2021/03/19  6:57 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090290155","25","49","35","14","23","2","10","false","2021/03/19  6:56 pm","CO","XC","XF","XC","$0.25","$0.00","$0.55","$0.50"
"4090289938","35","43","0","0","0","0","0","false","2021/03/19  6:56 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090289660","49","6","34","8","7","4","9","false","2021/03/19  6:55 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090289470","8","42","0","0","0","0","0","false","2021/03/19  6:55 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090289393","9","29","50","49","17","4","5","false","2021/03/19  6:55 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090288960","51","27","28","12","14","0","0","true","2021/03/19  6:54 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090288901","35","14","12","32","3","0","0","false","2021/03/19  6:53 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090288768","26","2","0","0","0","0","0","false","2021/03/19  6:53 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090288453","10","33","43","12","21","2","5","true","2021/03/19  6:52 pm","BB","X","X","X","$0.00","$0.00","$0.00","$0.05"
"4090288309","2","1","20","25","52","0","0","false","2021/03/19  6:52 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090288085","39","4","0","0","0","0","0","false","2021/03/19  6:52 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090287982","5","15","0","0","0","0","0","false","2021/03/19  6:51 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090287856","52","41","0","0","0","0","0","false","2021/03/19  6:51 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090287467","33","28","39","13","26","4","0","false","2021/03/19  6:50 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090287324","13","46","19","26","20","10","12","false","2021/03/19  6:50 pm","CO","B","C","B","$0.43","$1.81","$1.25","$0.15"
"4090287186","47","17","0","0","0","0","0","false","2021/03/19  6:50 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090286872","10","4","31","20","13","0","0","false","2021/03/19  6:49 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090286627","51","24","38","6","1","11","10","true","2021/03/19  6:48 pm","BB","X","B","B","$0.00","$0.56","$0.23","$0.15"
"4090286174","11","6","41","47","1","0","0","false","2021/03/19  6:48 pm","SB","XF","","","$0.00","$0.00","$0.00","$0.15"
"4090286163","5","1","6","12","7","0","0","false","2021/03/19  6:48 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090285812","29","40","11","49","6","2","13","true","2021/03/19  6:47 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090285753","46","41","23","44","25","0","0","false","2021/03/19  6:47 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090285641","36","6","0","0","0","0","0","false","2021/03/19  6:46 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090285196","28","2","27","23","20","9","11","false","2021/03/19  6:45 pm","BTN","B","B","X","$0.58","$0.00","$0.00","$0.15"
"4090284955","12","47","14","48","49","2","5","false","2021/03/19  6:45 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090284807","23","19","25","13","10","2","0","false","2021/03/19  6:45 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090284403","11","27","25","35","52","0","0","true","2021/03/19  6:44 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090284365","48","21","27","15","9","11","0","false","2021/03/19  6:44 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090283803","21","1","30","9","13","4","13","false","2021/03/19  6:42 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090283697","21","20","38","3","31","0","0","false","2021/03/19  6:42 pm","CO","B","","","$0.00","$0.00","$0.00","$0.75"
"4090283569","18","3","0","0","0","0","0","false","2021/03/19  6:42 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090283288","10","15","22","45","52","5","4","false","2021/03/19  6:41 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090283008","6","5","15","49","14","0","0","false","2021/03/19  6:41 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090282862","41","40","7","20","44","13","0","false","2021/03/19  6:40 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090282685","8","16","0","0","0","0","0","true","2021/03/19  6:40 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090282586","44","41","8","47","1","0","0","false","2021/03/19  6:40 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090282250","52","8","7","40","17","12","0","false","2021/03/19  6:39 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090282096","49","16","0","0","0","0","0","false","2021/03/19  6:39 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090282045","25","18","15","6","29","12","0","false","2021/03/19  6:38 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090281457","25","37","8","39","13","0","0","true","2021/03/19  6:37 pm","BB","XF","","","$0.00","$0.00","$0.00","$0.15"
"4090281375","49","43","13","12","8","0","0","false","2021/03/19  6:37 pm","BTN","F","","","$0.00","$0.00","$0.00","$0.15"
"4090281199","36","16","0","0","0","0","0","false","2021/03/19  6:37 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090280749","12","42","44","45","52","8","0","false","2021/03/19  6:36 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090280716","25","35","4","23","40","6","11","false","2021/03/19  6:36 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090280527","15","1","28","8","50","10","0","false","2021/03/19  6:35 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090280312","10","3","0","0","0","0","0","false","2021/03/19  6:35 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090280097","38","44","22","5","7","11","4","false","2021/03/19  6:34 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090279811","5","14","42","10","4","0","0","false","2021/03/19  6:33 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090279713","35","44","49","30","29","0","0","true","2021/03/19  6:33 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090279408","38","11","6","51","48","4","12","true","2021/03/19  6:33 pm","BB","XC","B","X","$0.10","$0.00","$0.00","$0.05"
"4090279034","51","4","45","20","38","6","0","false","2021/03/19  6:32 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090278924","34","4","40","41","32","3","4","false","2021/03/19  6:31 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090278583","19","16","47","52","11","7","0","false","2021/03/19  6:31 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090278469","50","2","17","38","29","13","3","false","2021/03/19  6:30 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090278047","15","40","43","24","29","8","3","false","2021/03/19  6:30 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090277719","26","6","7","3","46","11","7","false","2021/03/19  6:29 pm","BTN","B","C","X","$0.48","$0.80","$0.00","$0.15"
"4090277567","34","16","49","4","2","14","8","false","2021/03/19  6:28 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090277203","36","14","15","3","27","0","0","false","2021/03/19  6:28 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090276868","33","42","34","48","21","14","0","false","2021/03/19  6:27 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090276355","11","31","35","36","22","8","6","true","2021/03/19  6:26 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090276206","45","14","40","32","52","4","14","true","2021/03/19  6:25 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090276111","12","28","0","0","0","0","0","false","2021/03/19  6:25 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090275923","11","17","0","0","0","0","0","false","2021/03/19  6:25 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090275844","16","28","0","0","0","0","0","false","2021/03/19  6:25 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090275439","12","32","31","11","43","11","12","false","2021/03/19  6:24 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090275324","24","37","26","29","36","13","0","false","2021/03/19  6:23 pm","CO","X","","B","$0.00","$0.00","$0.00","$0.15"
"4090275262","50","47","0","0","0","0","0","false","2021/03/19  6:23 pm","BTN","","","","$0.00","$0.00","$0.00","$0.05"
"4090274746","51","8","21","11","31","5","0","false","2021/03/19  6:22 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090274626","51","23","12","44","25","12","14","false","2021/03/19  6:22 pm","SB","X","B","B","$0.00","$0.85","$0.22","$0.15"
"4090274415","33","6","0","0","0","0","0","true","2021/03/19  6:21 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090274078","39","5","42","4","23","8","12","false","2021/03/19  6:21 pm","SB","X","X","X","$0.00","$0.00","$0.00","$0.05"
"4090273656","10","44","29","36","33","2","0","false","2021/03/19  6:20 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090273561","25","8","27","35","45","12","0","true","2021/03/19  6:20 pm","BB","C","","F","$0.05","$0.00","$0.00","$0.05"
"4090272993","52","38","20","15","31","7","5","false","2021/03/19  6:18 pm","CO","B","X","C","$0.16","$0.00","$0.15","$0.15"
"4090272702","5","30","25","11","37","7","14","false","2021/03/19  6:18 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090272433","39","34","18","22","20","0","0","false","2021/03/19  6:17 pm","BTN","F","","","$0.00","$0.00","$0.00","$0.15"
"4090272079","22","4","18","14","13","2","0","false","2021/03/19  6:16 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090271761","8","32","1","22","35","13","0","false","2021/03/19  6:15 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090271407","8","2","28","24","15","9","9","false","2021/03/19  6:15 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090271195","20","28","0","0","0","0","0","false","2021/03/19  6:14 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090271117","35","14","46","27","15","0","0","true","2021/03/19  6:14 pm","BB","B","","","$0.00","$0.00","$0.00","$0.05"
"4090270601","35","4","7","45","43","5","11","false","2021/03/19  6:13 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090270276","49","45","44","35","12","11","0","false","2021/03/19  6:12 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090270107","12","10","11","47","6","0","0","true","2021/03/19  6:12 pm","BB","B","","","$0.00","$0.00","$0.00","$0.30"
"4090269677","39","5","25","13","50","3","10","false","2021/03/19  6:11 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090269665","36","45","37","18","50","0","0","false","2021/03/19  6:11 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090269390","9","32","0","0","0","0","0","false","2021/03/19  6:10 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090269253","37","28","0","0","0","0","0","false","2021/03/19  6:10 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090268887","52","47","21","40","36","9","0","false","2021/03/19  6:09 pm","CO","B","","B","$0.24","$0.00","$0.00","$0.15"
"4090268753","10","40","38","7","34","10","4","false","2021/03/19  6:09 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090268500","51","12","0","0","0","0","0","false","2021/03/19  6:08 pm","BTN","","","","$0.00","$0.00","$0.00","$0.15"
"4090268143","21","47","44","5","15","4","14","true","2021/03/19  6:07 pm","BB","XC","XC","XC","$0.20","$0.20","$0.20","$0.15"
"4090268102","37","47","34","39","48","0","0","false","2021/03/19  6:07 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090267874","12","24","0","0","0","0","0","false","2021/03/19  6:07 pm","MP","","","","$0.00","$0.00","$0.00","$0.05"
"4090267389","24","49","25","45","9","4","4","true","2021/03/19  6:06 pm","BB","C","C","C","$0.05","$0.05","$0.05","$0.15"
"4090267261","39","17","12","9","16","0","0","false","2021/03/19  6:05 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090266945","30","42","23","25","4","0","0","false","2021/03/19  6:05 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090266247","18","1","14","16","36","11","8","false","2021/03/19  6:03 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090265588","52","26","43","32","22","0","0","false","2021/03/19  6:02 pm","SB","B","","","$0.00","$0.00","$0.00","$0.15"
"4090265276","6","41","40","22","34","0","0","true","2021/03/19  6:01 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090214051","22","30","34","29","3","8","12","false","2021/03/19  4:04 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090213810","12","33","34","44","22","4","2","false","2021/03/19  4:03 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090213616","19","42","37","2","26","12","0","false","2021/03/19  4:03 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090213303","21","7","45","26","42","2","0","false","2021/03/19  4:02 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090213205","25","2","5","30","46","4","12","false","2021/03/19  4:02 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090213101","19","3","0","0","0","0","0","false","2021/03/19  4:02 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090212662","23","6","0","0","0","0","0","false","2021/03/19  4:01 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090212427","18","3","52","46","12","7","10","false","2021/03/19  4:00 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090212096","38","1","39","48","7","0","0","false","2021/03/19  3:59 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090211860","37","40","38","42","43","12","10","true","2021/03/19  3:59 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090211576","31","28","52","5","12","0","0","true","2021/03/19  3:58 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090211562","33","46","15","43","24","0","0","false","2021/03/19  3:58 pm","MP","B","","","$0.00","$0.00","$0.00","$0.15"
"4090210998","52","44","34","22","5","5","12","false","2021/03/19  3:57 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090210879","46","17","31","14","37","11","11","false","2021/03/19  3:56 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090210311","36","7","41","30","20","13","2","false","2021/03/19  3:55 pm","BTN","","","","$0.00","$0.00","$0.00","$0.10"
"4090210068","11","3","7","36","5","2","7","false","2021/03/19  3:54 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090209884","44","4","0","0","0","0","0","false","2021/03/19  3:54 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090209832","11","6","34","23","5","4","10","false","2021/03/19  3:54 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090209341","49","16","9","46","34","7","5","false","2021/03/19  3:53 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090209093","52","23","36","3","30","4","5","true","2021/03/19  3:52 pm","BB","XC","XF","XC","$0.10","$0.00","$0.15","$0.20"
"4090208819","9","33","24","34","23","0","0","false","2021/03/19  3:51 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090208437","7","45","5","9","42","4","2","false","2021/03/19  3:50 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090208304","24","7","44","51","3","0","0","true","2021/03/19  3:50 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090208043","33","46","0","0","0","0","0","false","2021/03/19  3:49 pm","EP","","","","$0.00","$0.00","$0.00","$0.05"
"4090207927","52","9","24","32","12","4","0","false","2021/03/19  3:49 pm","MP","XC","","XF","$0.25","$0.00","$0.00","$0.15"
"4090207596","43","27","49","30","1","9","13","false","2021/03/19  3:48 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090207202","36","5","43","52","18","6","10","false","2021/03/19  3:47 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090206946","3","41","51","42","15","5","7","false","2021/03/19  3:47 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090206909","34","2","0","0","0","0","0","false","2021/03/19  3:47 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090206650","44","4","48","19","25","0","0","true","2021/03/19  3:46 pm","BB","XF","","","$0.00","$0.00","$0.00","$0.05"
"4090206429","35","42","38","40","14","13","0","false","2021/03/19  3:45 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4090206196","12","35","13","16","39","4","13","false","2021/03/19  3:45 pm","CO","X","X","X","$0.00","$0.00","$0.00","$0.15"
"4090206056","24","23","37","31","38","2","9","false","2021/03/19  3:44 pm","MP","XC","X","XC","$0.15","$0.00","$0.20","$0.15"
"4090205765","8","32","16","13","48","6","0","false","2021/03/19  3:44 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090205645","51","10","47","35","28","10","0","false","2021/03/19  3:43 pm","BTN","C","","F","$0.25","$0.00","$0.00","$0.50"
"4090205610","39","9","0","0","0","0","0","false","2021/03/19  3:43 pm","BTN","","","","$0.00","$0.00","$0.00","$0.05"
"4090205235","13","33","41","4","9","11","0","false","2021/03/19  3:42 pm","SB","B","","XF","$0.26","$0.00","$0.00","$0.15"
"4090205206","47","16","12","39","36","7","5","false","2021/03/19  3:42 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090204984","22","16","23","39","21","0","0","true","2021/03/19  3:42 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090204845","36","27","0","0","0","0","0","false","2021/03/19  3:41 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090204472","36","20","11","22","34","9","0","false","2021/03/19  3:40 pm","BTN","C","","B","$0.15","$0.00","$0.00","$0.15"
"4090204237","21","19","41","16","6","5","4","true","2021/03/19  3:40 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090204164","18","3","14","13","19","9","4","false","2021/03/19  3:40 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4090203731","32","17","3","6","34","12","8","true","2021/03/19  3:39 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090203682","25","23","33","28","37","9","14","false","2021/03/19  3:38 pm","MP","X","C","X","$0.00","$0.10","$0.00","$0.15"
"4090202879","11","27","29","8","32","6","2","false","2021/03/19  3:36 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4090202563","46","45","17","47","48","3","9","false","2021/03/19  3:36 pm","CO","","","","$0.00","$0.00","$0.00","$0.15"
"4090202248","31","42","0","0","0","0","0","false","2021/03/19  3:35 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090202027","50","36","51","52","49","5","5","false","2021/03/19  3:34 pm","EP","XC","XC","B","$0.59","$2.02","$0.84","$0.25"
"4090201875","24","41","0","0","0","0","0","false","2021/03/19  3:34 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4090201610","50","35","0","0","0","0","0","false","2021/03/19  3:33 pm","CO","","","","$0.00","$0.00","$0.00","$0.05"
"4090201322","46","28","0","0","0","0","0","false","2021/03/19  3:33 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4090201291","10","34","11","21","36","10","14","false","2021/03/19  3:32 pm","SB","XC","XF","XC","$0.09","$0.00","$0.21","$0.11"
"4090200942","25","15","0","0","0","0","0","false","2021/03/19  3:32 pm","SB","","","","$0.00","$0.00","$0.00","$0.05"
"4090200672","46","27","0","0","0","0","0","true","2021/03/19  3:31 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090200608","36","30","5","19","14","0","0","true","2021/03/19  3:31 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4090200319","50","29","0","0","0","0","0","false","2021/03/19  3:30 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
